id;idproject;area_km2;municipio;cod_estado;cod_class;class;obs;geom
263;1;0.0886010647542346;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((342610.2706197636 7447136.524977947,342589.0567352421 7447139.905567106,342571.0359154585 7447154.882082036,342567.1459256191 7447171.988369075,342559.2757879563 7447188.6429073345,342543.3268565416 7447196.0581427235,342526.66342530923 7447202.816894054,342509.41249396733 7447205.009397857,342483.8789983849 7447210.8038191255,342474.3793977867 7447225.596698912,342468.72841483203 7447240.279805422,342462.66806257714 7447254.692171417,342458.05824639957 7447268.371750321,342450.02072061214 7447281.33211384,342440.9799594112 7447291.689313391,342433.5368334106 7447293.865421347,342423.64196712873 7447293.986697717,342405.63212875684 7447288.3079160955,342376.0075249019 7447263.378337097,342363.32965129643 7447240.700573474,342346.98096885445 7447240.391778775,342310.0897476984 7447246.561507793,342303.7385681529 7447262.480597017,342283.0992147381 7447271.622453585,342279.7272151995 7447285.181851135,342322.61051198386 7447440.711996358,342375.2318209816 7447480.616647556,342402.60192544106 7447439.094842256,342437.96491212613 7447434.548244666,342479.92097742774 7447378.013683429,342484.4417518243 7447372.800877034,342488.1280843123 7447368.535721461,342522.00653007417 7447367.935681378,342545.7874360502 7447373.651142335,342511.3305414754 7447423.228188986,342664.3662486456 7447479.012399689,342773.7292150395 7447323.702847408,342614.7279286006 7447259.864503724,342630.85009619774 7447229.428547722,342643.1743058325 7447226.962097823,342646.4242912916 7447215.177636644,342666.424392377 7447212.89431866,342658.50793835137 7447190.659762545,342657.37510000844 7447176.694369724,342651.9788631519 7447154.093529934,342641.16821556754 7447156.37092288,342628.3928703527 7447139.670139829,342610.2706197636 7447136.524977947)))
264;1;0.08544947424727652;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((338956.16939613945 7450540.734583877,338666.0011322827 7450708.992666846,338685.6453879797 7450748.290499561,338699.94248260825 7450773.590903083,338711.2073345622 7450799.678712254,338734.43829180225 7450863.342006063,338739.4843135366 7450879.79633988,338741.77583950764 7450896.767734875,338743.5676129571 7450909.087076968,338744.14824556594 7450931.780147128,338744.2790874345 7450945.174997387,338740.41487028287 7450972.193698036,338944.22509359894 7451012.924603506,338952.47316018277 7450961.625996079,338957.46579722315 7450931.8860587105,338962.28629089484 7450892.577622772,338962.8282659827 7450867.7100313045,338958.01577563037 7450855.084985573,338944.33835540747 7450823.23139163,338933.4125411676 7450791.134074023,338928.6999293184 7450769.216851976,338924.76493525854 7450751.681323633,338924.1341413172 7450733.63464912,338927.19984062575 7450704.147798758,338929.99654551677 7450674.111455042,338938.2445567839 7450622.814010475,338944.5527239486 7450598.555462766,338947.2260806198 7450579.9978101775,338952.0982848282 7450561.463801222,338956.16939613945 7450540.734583877)))
265;1;0.06562613242527576;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((332300.77261401265 7452652.155152643,331962.8862832621 7452675.712961908,332179.73974258424 7452952.612469075,332270.1539386824 7452931.7527099075,332307.1381166707 7452869.835233817,332301.72553274565 7452763.7036687825,332300.77261401265 7452652.155152643)))
266;1;0.04840904475320343;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((334933.636533103 7439267.690664589,334850.5921344126 7439573.500682982,335000.84880299284 7439573.524259731,335100.4869448487 7439282.099882789,335040.7181542732 7439271.879537517,334996.77360090904 7439271.393558115,334970.7117297386 7439268.373973087,334933.636533103 7439267.690664589)))
267;1;0.04813902777230162;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((332834.80425764754 7434609.681669796,332233.1401685879 7434878.151458476,332267.998473145 7434952.815438666,332834.5196154588 7434683.948181814,332834.80425764754 7434609.681669796)))
268;1;0.07379458429802159;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((337712.8744278663 7452931.303230505,337654.9618085874 7452947.62600487,337621.902619806 7452953.829312962,337554.70228867925 7452964.583771287,337551.551400136 7452950.880981831,337537.72345261025 7452958.385758307,337522.83139291906 7452962.598520637,337486.47326872614 7452968.765828731,337450.0973451396 7452976.573105905,337426.3846663052 7452982.877236834,337390.0086674581 7452990.684380345,337350.87174542155 7452999.555020459,337329.9317116075 7453003.702064568,337287.55513960496 7453007.069938603,337286.6437868102 7453040.411838919,337287.3877887875 7453073.2250067685,337292.06344244874 7453098.426319916,337298.8316837505 7453133.491935144,337300.84721532185 7453150.463180322,337326.7239145506 7453147.463135416,337345.2990138377 7453158.599548386,337367.5391904472 7453186.72508858,337381.08904688514 7453204.914863927,337397.86675584206 7453229.700704442,337410.3762795591 7453242.411647438,337424.630013727 7453246.393349061,337443.29411636374 7453249.329286933,337463.14073580573 7453244.6233940385,337479.1268001445 7453240.969191925,337498.4531738224 7453233.523836317,337522.1957924455 7453224.485996538,337539.8904314693 7453215.382665443,337550.9813730762 7453206.754605273,337562.09596802626 7453195.939775177,337566.63054805604 7453183.413470296,337569.56893302687 7453165.949107021,337569.2912723961 7453140.795403076,337569.4687660545 7453124.3947165795,337573.4830945416 7453109.129076598,337580.2464608442 7453093.893201303,337590.30274894775 7453079.239724655,337610.37386189523 7453053.759607369,337629.80046992155 7453037.020531907,337643.6994027975 7453022.955403242,337658.15402886074 7453008.349538953,337674.8551506557 7452989.393989713,337693.83230725105 7452963.355349809,337712.8744278663 7452931.303230505)))
269;1;0.024211335407616497;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((330107.846598987 7448408.467607034,330043.51195897977 7448482.623012032,330249.87777421245 7448657.419124697,330253.37084030226 7448640.2403513305,330258.6026855594 7448615.1554061845,330269.1553753204 7448581.384998979,330280.19265961053 7448553.359568233,330107.846598987 7448408.467607034)))
270;1;0.0034149085615690646;Atibaia;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((327890.5920027796 7453623.610439343,327811.64787454926 7453698.16392553,327838.90229414584 7453719.255048031,327901.1189482654 7453664.741243202,327890.5920027796 7453623.610439343)))
271;1;0.008399723689605357;Atibaia;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((345218.53101724054 7447709.582894187,345106.0869653858 7447793.133468021,345110.96551589295 7447799.742407593,345117.50417251093 7447805.275440139,345125.68597846397 7447811.37200684,345136.6270906896 7447816.404028604,345146.4577081591 7447822.517639829,345165.63152559486 7447828.727861445,345255.3951822616 7447759.152246045,345252.1710231417 7447752.013935693,345247.875914721 7447742.131873179,345240.8271848862 7447732.767891709,345231.58573056886 7447722.834710704,345218.53101724054 7447709.582894187)))
272;1;0.0053223568365295204;Atibaia;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((338264.3648215018 7445089.964254461,338251.96233303467 7445118.792635004,338241.8110487592 7445142.727236522,338233.37329104566 7445160.669294384,338225.1895343185 7445205.93739922,338275.089333738 7445216.313426081,338278.6582108261 7445191.214583967,338282.83567443537 7445160.657719674,338288.58487006265 7445137.221934428,338293.80816599936 7445111.594648511,338299.39782974264 7445102.911684934,338264.3648215018 7445089.964254461)))
273;1;0.048648030580645284;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((332634.7478047447 7452338.224575836,332169.05997394084 7452432.5298914835,332178.0763418493 7452462.154984391,332196.48212809535 7452488.057906987,332209.5061315979 7452503.51246605,332227.9609246687 7452525.041975899,332239.3905993431 7452535.557980062,332656.80257486005 7452431.416638875,332634.7478047447 7452338.224575836)))
274;1;0.028900323669444027;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((331380.23647647107 7453928.954479629,331335.31140954595 7453962.898386587,331297.57726698625 7453993.095424172,331257.5943862281 7454027.641606849,331334.2403346853 7454205.121728931,331361.41389703023 7454184.921520503,331380.8279543823 7454170.102273035,331391.3674266508 7454162.018478638,331450.6813509854 7454120.033323845,331380.23647647107 7453928.954479629)))
275;1;0.0722797139339413;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((335235.4750431683 7442501.867723732,335219.64140939974 7442642.112767785,335108.4815677629 7442656.731457373,335111.4405125871 7442687.3616188895,335114.49594030576 7442709.250737419,335120.262376026 7442734.448120834,335514.1002613341 7442798.345211733,335419.8832889555 7442521.930850305,335235.4750431683 7442501.867723732)))
276;1;0.011353949352340097;Atibaia;SP;1;Nova Edificação;NULL;MULTIPOLYGON(((339194.36697380105 7449656.095338171,339189.3641417185 7449661.234580572,339166.16946674854 7449747.899117152,339161.8210129726 7449768.897605479,339182.8891811591 7449803.56128275,339198.5720110589 7449827.78125182,339213.7550480791 7449847.349517403,339275.23621918017 7449804.551926437,339244.6656397393 7449758.853921203,339253.1377235976 7449750.608752929,339229.01287552237 7449706.209888179,339201.4717539999 7449659.997939574,339194.36697380105 7449656.095338171)))
277;1;0.09089126027054092;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((331015.24495188263 7453438.615081869,331252.2340650437 7454015.278258974,331267.81745342305 7453998.775861064,331308.0628789071 7453965.326280059,331341.09860911046 7453937.263707184,331371.62303386774 7453912.453721287,331215.498885017 7453455.221151821,331015.24495188263 7453438.615081869)))
278;1;0.07489302768428736;Atibaia;SP;3;Supressão de Vergetação;NULL;MULTIPOLYGON(((337791.0794898706 7452609.994647289,337587.43151257734 7452679.414230498,337600.9335827349 7452727.3999405205,337509.6050013545 7452757.575454503,337518.9068151824 7452787.200174393,337533.7300255827 7452840.1212868355,337541.44172668963 7452864.261489905,337553.35658801463 7452906.4898139,337557.8464686222 7452923.4875332415,337563.3856722263 7452945.143974515,337569.640369472 7452951.499261612,337577.6006912412 7452952.678909555,337824.79017972446 7452899.584079782,337824.195689157 7452852.831077673,337820.0275262608 7452806.039598128,337819.8144894036 7452774.873085664,337816.9233794693 7452737.116828678,337805.03146088694 7452667.2792815585,337799.49500069837 7452645.350007328,337795.3034902981 7452626.168973145,337791.0794898706 7452609.994647289)))
279;1;0.02867134036590289;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((333324.9605376804 7430237.990227035,333316.93537156854 7430245.282716264,333307.30289495975 7430252.5628449395,333296.30683404347 7430261.327050948,333282.99779848644 7430271.627676379,333271.02850965085 7430279.498773475,333259.33159128204 7430282.109136527,333246.5463933266 7430282.244593443,333235.4264902454 7430281.828988734,333223.43732508534 7430280.45119503,333213.3665255343 7430279.367898043,333203.90561535564 7430277.896855114,333198.059549534 7430280.320693329,333193.0308259473 7430283.299646754,333188.93019230093 7430300.890340477,333187.92451240047 7430316.04715483,333188.8547376745 7430332.068428153,333192.283146588 7430346.177209341,333195.70135975024 7430364.926415607,333207.37861385266 7430389.067861782,333222.30665787065 7430410.693867529,333253.3606641756 7430446.191856597,333440.5933025825 7430327.438570421,333324.9605376804 7430237.990227035)))
280;1;0.032776323762625986;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((350606.7790002922 7448846.937522324,350553.4850690497 7448954.625636548,350592.5561244121 7449060.502946432,350671.8047471485 7449271.723803937,350706.0458654617 7449255.667725397,350734.77961900365 7449240.649877152,350749.723333523 7449230.413808239,350719.74398908374 7449149.768750768,350688.13243092364 7449067.468061442,350606.7790002922 7448846.937522324)))
281;1;0.0533916296433668;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((329861.83044677554 7449501.429619308,329790.33009620255 7449558.7699313015,329747.5096948843 7449593.1799736265,329746.24017046276 7449594.239799195,329755.1904303105 7449622.180017199,329757.43980675575 7449633.020039478,329767.1902628859 7449643.480131105,329771.2196079853 7449658.939701978,329771.7203549793 7449692.990198338,329760.0903838566 7449690.009673381,329738.3002421695 7449677.720583528,329736.89964970335 7449683.189982938,329742.26969639526 7449702.509938571,329743.37949778594 7449706.940254351,329731.53986223857 7449716.820619522,329724.7702381854 7449711.449987548,329717.7100491889 7449712.0796598,329718.0595143689 7449716.500231314,329728.249969981 7449738.660254577,329738.23987759283 7449746.000008225,329747.72956349794 7449741.169594891,329764.1401687426 7449723.790392515,329768.65948904515 7449729.950544406,329784.00997718645 7449737.870559286,329789.44953408896 7449732.939854236,329803.1901328196 7449731.010534294,329823.1297680078 7449715.839780072,329857.7597924327 7449687.5605226755,329925.41038813395 7449632.270411124,329959.47038783657 7449605.330053452,330006.97991123155 7449567.310225252,330050.19994223455 7449532.660379618,330067.95981258876 7449518.070400316,330070.0498066412 7449501.229532435,330048.2998196827 7449438.960063523,330034.78008691804 7449402.470590575,330030.18030592677 7449391.839850228,330021.9702620753 7449372.879839068,329979.9897862561 7449406.520341283,329923.5098855416 7449451.890427323,329891.0733182967 7449477.942096675,329861.83044677554 7449501.429619308)))
282;1;0.05197524354249854;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((326989.0607651741 7453457.581255872,326852.60286407766 7453655.043756601,327050.45326143026 7453761.217602303,327178.0235697807 7453571.304973107,326989.0607651741 7453457.581255872)))
283;1;0.06118015453145576;Atibaia;SP;2;Solo Exposto;NULL;MULTIPOLYGON(((341192.7647486278 7433483.491703443,341191.2339224343 7433480.762876226,341189.8881239787 7433477.938207511,341188.73332221643 7433475.030225433,341187.774639005 7433472.05182766,341187.0163263512 7433469.016224135,341186.46174755413 7433465.936878556,341186.11336233205 7433462.827448614,341185.9727158536 7433459.70172543,341186.0404319111 7433456.573572403,341186.0404319111 7433456.573572403,341186.69134974404 7433453.530435927,341187.15167714446 7433450.452697732,341187.41963056556 7433447.352282504,341187.49417183874 7433444.241202746,341187.3750121512 7433441.131512307,341187.0626131812 7433438.035259649,341187.0626131812 7433438.035259649,341183.5930035761 7433411.842996516,341156.448987455 7433332.471645964,341146.9117681654 7433263.124393327,341142.0743136483 7433264.388922425,340907.7435750989 7433316.245522812,340909.44334150245 7433328.403584008,340904.3355003593 7433336.879401548,340900.39123044314 7433340.358854851,340897.38087586255 7433345.43330656,340897.246849202 7433368.062675241,340898.79077459546 7433370.5511073,340898.5757650421 7433376.150512465,340899.8737415477 7433380.042744669,340903.55787678715 7433382.41394113,340931.9129969942 7433378.74856168,340938.611700644 7433382.812783284,340942.93546994776 7433395.441795545,340940.7945527968 7433411.360763375,340930.32963428024 7433435.34109233,340931.03408049396 7433465.767129043,340926.60137004894 7433471.3346692845,340922.34325069655 7433473.706949197,340923.95588668913 7433477.552649928,340921.613720073 7433478.223930939,340918.85659169336 7433475.613998284,340913.2694966319 7433477.418203008,340914.178801377 7433482.421975205,340901.410395502 7433491.142374741,340892.7474833617 7433501.774091691,340901.6281844333 7433504.761599496,340905.5399346576 7433510.099792423,340913.319652072 7433512.038490516,340913.4384937663 7433514.830697959,340913.5214056899 7433517.797571774,340920.2609974935 7433522.756649729,340925.6757288368 7433519.805223234,340928.436017099 7433520.242416998,340949.58885761804 7433540.641391508,340950.30766578036 7433543.374519263,341198.3390035166 7433505.805997278,341192.7647486278 7433483.491703443)))
